date,shipping_id,status,ship_service_level,estimated_delivery_date,fulfilled_by,update_date
2019-02-20,16474,Cancelled,Standard,,,
2019-02-20,16475,Delivered to buyer,Expedited,2019-02-23,,
2019-02-20,16476,Delivered to buyer,Standard,2019-02-26,Prozo,
2019-02-20,16477,Delivered to buyer,Expedited,2019-02-22,,
2019-02-20,16478,Delivered to buyer,Standard,2019-02-27,Quickshift Fulfillment,
2019-02-20,16479,Delivered to buyer,Expedited,2019-02-23,,
2019-02-20,16480,Delivered to buyer,Expedited,2019-02-24,,
2019-02-20,16481,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-20,16482,Delivered to buyer,Standard,2019-02-28,,
2019-02-20,16483,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-20,16484,Cancelled,Expedited,,,
2019-02-20,16485,Delivered to buyer,Expedited,2019-02-23,,
2019-02-20,16486,Delivered to buyer,Expedited,2019-02-22,,
2019-02-20,16487,Delivered to buyer,Standard,2019-02-25,,
2019-02-20,16488,Delivered to buyer,Expedited,2019-02-23,,
2019-02-20,16489,Delivered to buyer,Standard,2019-02-25,Easy Ship,
2019-02-20,16490,Delivered to buyer,Expedited,2019-02-24,,
2019-02-20,16491,Pending,Expedited,2019-02-23,,
2019-02-20,16492,Cancelled,Expedited,,,
2019-02-20,16493,Delivered to buyer,Standard,2019-02-27,Prozo,
2019-02-20,16494,Delivered to buyer,Expedited,2019-02-22,,
2019-02-20,16495,Delivered to buyer,Standard,2019-02-28,,
2019-02-20,16496,Delivered to buyer,Expedited,2019-02-22,,
2019-02-20,16497,Delivered to buyer,Standard,2019-02-25,,
2019-02-20,16498,Delivered to buyer,Expedited,2019-02-23,,
2019-02-20,16499,Delivered to buyer,Expedited,2019-02-22,,
2019-02-21,16500,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16501,Cancelled,Expedited,,,
2019-02-21,16502,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16503,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16504,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16505,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16506,Cancelled,Standard,,,
2019-02-21,16507,Delivered to buyer,Standard,2019-02-27,Prozo,
2019-02-21,16508,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16509,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16510,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16511,Delivered to buyer,Standard,2019-02-27,,
2019-02-21,16512,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16513,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-21,16514,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16515,Delivered to buyer,Standard,2019-02-26,Easy Ship,
2019-02-21,16516,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16517,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16518,Cancelled,Expedited,,,
2019-02-21,16519,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16520,Delivered to buyer,Standard,2019-03-01,Shiprocket Fulfillment,
2019-02-21,16521,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16522,Delivered to buyer,Standard,2019-03-01,Shiprocket Fulfillment,
2019-02-21,16523,Cancelled,Standard,,Quickshift Fulfillment,
2019-02-21,16524,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16525,Delivered to buyer,Standard,2019-02-27,DHL,
2019-02-21,16526,Returned,Expedited,2019-02-24,,
2019-02-21,16527,Cancelled,Expedited,,,
2019-02-21,16528,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16529,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16530,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16531,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16532,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16533,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16534,Cancelled,Expedited,,,
2019-02-21,16535,Cancelled,Standard,,,
2019-02-21,16536,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16537,Delivered to buyer,Standard,2019-02-28,Shiprocket Fulfillment,
2019-02-21,16538,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16539,Delivered to buyer,Standard,2019-02-26,Prozo,
2019-02-21,16540,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16541,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16542,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16543,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-21,16544,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16545,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16546,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16547,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16548,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16549,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16550,Cancelled,Expedited,,,
2019-02-21,16551,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16552,Returned,Expedited,2019-02-24,,
2019-02-21,16553,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16554,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-21,16555,Cancelled,Expedited,,,
2019-02-21,16556,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-21,16557,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16558,Delivered to buyer,Standard,2019-02-26,DHL,
2019-02-21,16559,Delivered to buyer,Standard,2019-02-27,,
2019-02-21,16560,Delivered to buyer,Standard,2019-02-27,Quickshift Fulfillment,
2019-02-21,16561,Cancelled,Standard,,,
2019-02-21,16562,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16563,Delivered to buyer,Standard,2019-02-28,Quickshift Fulfillment,
2019-02-21,16564,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16565,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-21,16566,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16567,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16568,Delivered to buyer,Standard,2019-03-01,Easy Ship,
2019-02-21,16569,Delivered to buyer,Standard,2019-02-28,Quickshift Fulfillment,
2019-02-21,16570,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16571,Cancelled,Standard,,,
2019-02-21,16572,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16573,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16574,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16575,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16576,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16577,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16578,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16579,Delivered to buyer,Standard,2019-03-01,Shiprocket Fulfillment,
2019-02-21,16580,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16581,Delivered to buyer,Standard,2019-03-01,Shiprocket Fulfillment,
2019-02-21,16582,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16583,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16584,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16585,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16586,Cancelled,Standard,,Easy Ship,
2019-02-21,16587,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16588,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16589,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16590,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16591,Delivered to buyer,Standard,2019-02-27,Quickshift Fulfillment,
2019-02-21,16592,Cancelled,Expedited,,,
2019-02-21,16593,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16594,Cancelled,Standard,,Shiprocket Fulfillment,
2019-02-21,16595,Cancelled,Standard,,,
2019-02-21,16596,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16597,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16598,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16599,Cancelled,Standard,,,
2019-02-21,16600,Cancelled,Expedited,,,
2019-02-21,16601,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16602,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16603,Returned,Standard,2019-02-27,,
2019-02-21,16604,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16605,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16606,Delivered to buyer,Standard,2019-03-01,,
2019-02-21,16607,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16608,Cancelled,Expedited,,,
2019-02-21,16609,Delivered to buyer,Standard,2019-03-01,DHL,
2019-02-21,16610,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16611,Delivered to buyer,Standard,2019-02-26,Shiprocket Fulfillment,
2019-02-21,16612,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16613,Cancelled,Expedited,,,
2019-02-21,16614,Delivered to buyer,Standard,2019-02-27,Prozo,
2019-02-21,16615,Cancelled,Expedited,,,
2019-02-21,16616,Cancelled,Standard,,Prozo,
2019-02-21,16617,Returned,Expedited,2019-02-25,,
2019-02-21,16618,Cancelled,Standard,,DHL,
2019-02-21,16619,Pending,Expedited,2019-02-23,,
2019-02-21,16620,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16621,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16622,Cancelled,Standard,,Shiprocket Fulfillment,
2019-02-21,16623,Cancelled,Standard,,Shiprocket Fulfillment,
2019-02-21,16624,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16625,Cancelled,Expedited,,,
2019-02-21,16626,Delivered to buyer,Standard,2019-02-26,Prozo,
2019-02-21,16627,Delivered to buyer,Standard,2019-02-26,Easy Ship,
2019-02-21,16628,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16629,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16630,Delivered to buyer,Standard,2019-02-26,,
2019-02-21,16631,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16632,Cancelled,Standard,,,
2019-02-21,16633,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16634,Delivered to buyer,Standard,2019-02-27,,
2019-02-21,16635,Cancelled,Standard,,,
2019-02-21,16636,Cancelled,Standard,,Easy Ship,
2019-02-21,16637,Delivered to buyer,Standard,2019-02-27,,
2019-02-21,16638,Delivered to buyer,Standard,2019-02-26,Easy Ship,
2019-02-21,16639,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16640,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16641,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16642,Cancelled,Expedited,,,
2019-02-21,16643,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16644,At logistics facility,Standard,2019-02-28,,
2019-02-21,16645,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16646,Delivered to buyer,Standard,2019-02-26,DHL,
2019-02-21,16647,Delivered to buyer,Standard,2019-02-28,,
2019-02-21,16648,Cancelled,Standard,,,
2019-02-21,16649,Delivered to buyer,Expedited,2019-02-25,,
2019-02-21,16650,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16651,At logistics facility,Expedited,2019-02-25,,
2019-02-21,16652,Delivered to buyer,Expedited,2019-02-23,,
2019-02-21,16653,Delivered to buyer,Standard,2019-03-01,Quickshift Fulfillment,
2019-02-21,16654,Delivered to buyer,Expedited,2019-02-24,,
2019-02-21,16655,Cancelled,Standard,,,
2019-02-21,16656,Packed,Standard,2019-02-27,,
2019-02-21,16657,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16658,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-22,16659,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16660,Cancelled,Standard,,,
2019-02-22,16661,Cancelled,Expedited,,,
2019-02-22,16662,Cancelled,Standard,,DHL,
2019-02-22,16663,Returned,Expedited,2019-02-25,,
2019-02-22,16664,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16665,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16666,Delivered to buyer,Standard,2019-02-27,Easy Ship,
2019-02-22,16667,Delivered to buyer,Standard,2019-03-01,Easy Ship,
2019-02-22,16668,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-22,16669,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16670,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16671,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16672,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16673,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16674,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16675,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16676,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16677,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16678,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16679,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16680,Cancelled,Standard,,,
2019-02-22,16681,Cancelled,Standard,,Shiprocket Fulfillment,
2019-02-22,16682,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16683,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16684,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16685,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16686,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16687,Delivered to buyer,Standard,2019-02-27,,
2019-02-22,16688,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16689,Delivered to buyer,Standard,2019-02-27,,
2019-02-22,16690,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16691,Cancelled,Standard,,Quickshift Fulfillment,
2019-02-22,16692,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16693,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-22,16694,Delivered to buyer,Standard,2019-02-28,Shiprocket Fulfillment,
2019-02-22,16695,Delivered to buyer,Standard,2019-02-28,DHL,
2019-02-22,16696,Delivered to buyer,Standard,2019-03-01,Prozo,
2019-02-22,16697,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16698,Delivered to buyer,Standard,2019-02-27,Easy Ship,
2019-02-22,16699,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16700,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16701,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16702,Delivered to buyer,Standard,2019-03-01,DHL,
2019-02-22,16703,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16704,Delivered to buyer,Standard,2019-03-01,Quickshift Fulfillment,
2019-02-22,16705,Cancelled,Expedited,,,
2019-02-22,16706,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16707,Delivered to buyer,Standard,2019-02-27,Easy Ship,
2019-02-22,16708,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16709,Cancelled,Expedited,,,
2019-02-22,16710,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16711,Delivered to buyer,Standard,2019-02-27,Easy Ship,
2019-02-22,16712,Delivered to buyer,Standard,2019-02-28,Easy Ship,
2019-02-22,16713,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16714,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16715,Delivered to buyer,Standard,2019-02-28,Quickshift Fulfillment,
2019-02-22,16716,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16717,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16718,Cancelled,Standard,,,
2019-02-22,16719,Delivered to buyer,Standard,2019-02-27,Quickshift Fulfillment,
2019-02-22,16720,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16721,Cancelled,Standard,,Quickshift Fulfillment,
2019-02-22,16722,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16723,Cancelled,Standard,,,
2019-02-22,16724,Delivered to buyer,Standard,2019-03-02,Shiprocket Fulfillment,
2019-02-22,16725,Returned,Expedited,2019-02-24,,
2019-02-22,16726,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16727,Delivered to buyer,Standard,2019-02-28,Easy Ship,
2019-02-22,16728,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16729,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16730,Delivered to buyer,Standard,2019-02-27,DHL,
2019-02-22,16731,Cancelled,Standard,,Easy Ship,
2019-02-22,16732,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16733,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16734,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16735,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16736,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16737,Cancelled,Standard,,Shiprocket Fulfillment,
2019-02-22,16738,Delivered to buyer,Standard,2019-02-28,Easy Ship,
2019-02-22,16739,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16740,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16741,Cancelled,Expedited,,,
2019-02-22,16742,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16743,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16744,Delivered to buyer,Standard,2019-03-02,Quickshift Fulfillment,
2019-02-22,16745,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16746,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-22,16747,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16748,Delivered to buyer,Standard,2019-03-02,Quickshift Fulfillment,
2019-02-22,16749,Delivered to buyer,Standard,2019-03-02,Shiprocket Fulfillment,
2019-02-22,16750,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16751,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16752,Cancelled,Expedited,,,
2019-02-22,16753,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16754,Delivered to buyer,Standard,2019-02-28,DHL,
2019-02-22,16755,Delivered to buyer,Standard,2019-02-27,Easy Ship,
2019-02-22,16756,Delivered to buyer,Standard,2019-02-28,Shiprocket Fulfillment,
2019-02-22,16757,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16758,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16759,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16760,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16761,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16762,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16763,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16764,Returned,Expedited,2019-02-25,,
2019-02-22,16765,Cancelled,Expedited,,,
2019-02-22,16766,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16767,Delivered to buyer,Expedited,2019-02-26,,
2019-02-22,16768,Delivered to buyer,Standard,2019-02-27,DHL,
2019-02-22,16769,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-22,16770,Delivered to buyer,Standard,2019-03-01,Easy Ship,
2019-02-22,16771,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16772,Delivered to buyer,Standard,2019-02-27,,
2019-02-22,16773,Delivered to buyer,Standard,2019-03-01,Quickshift Fulfillment,
2019-02-22,16774,Delivered to buyer,Standard,2019-02-28,Prozo,
2019-02-22,16775,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16776,Delivered to buyer,Standard,2019-03-01,,
2019-02-22,16777,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-22,16778,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16779,Delivered to buyer,Standard,2019-02-28,,
2019-02-22,16780,Delivered to buyer,Expedited,2019-02-25,,
2019-02-22,16781,Delivered to buyer,Standard,2019-03-02,Easy Ship,
2019-02-22,16782,Delivered to buyer,Expedited,2019-02-24,,
2019-02-22,16783,Delivered to buyer,Standard,2019-02-27,Shiprocket Fulfillment,
2019-02-22,16784,Cancelled,Standard,,,
2019-02-22,16785,Delivered to buyer,Standard,2019-03-02,,
2019-02-22,16786,Delivered to buyer,Expedited,2019-02-25,,
2019-02-23,16787,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16788,Delivered to buyer,Expedited,2019-02-26,,
2019-02-23,16789,Delivered to buyer,Expedited,2019-02-26,,
2019-02-23,16790,Delivered to buyer,Standard,2019-03-03,,
2019-02-23,16791,Cancelled,Standard,,,
2019-02-23,16792,Delivered to buyer,Expedited,2019-02-25,,
2019-02-23,16793,Cancelled,Expedited,,,
2019-02-23,16794,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16795,Delivered to buyer,Standard,2019-03-02,Quickshift Fulfillment,
2019-02-23,16796,Delivered to buyer,Standard,2019-03-01,,
2019-02-23,16797,Delivered to buyer,Expedited,2019-02-26,,
2019-02-23,16798,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16799,Delivered to buyer,Expedited,2019-02-26,,
2019-02-23,16800,Delivered to buyer,Standard,2019-03-03,DHL,
2019-02-23,16801,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16802,At logistics facility,Expedited,2019-02-26,,
2019-02-23,16803,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16804,Delivered to buyer,Standard,2019-03-03,,
2019-02-23,16805,Delivered to buyer,Expedited,2019-02-25,,
2019-02-23,16806,Delivered to buyer,Standard,2019-02-28,DHL,
2019-02-23,16807,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16808,Delivered to buyer,Expedited,2019-02-25,,
2019-02-23,16809,Delivered to buyer,Standard,2019-03-03,DHL,
2019-02-23,16810,Delivered to buyer,Standard,2019-02-28,Quickshift Fulfillment,
2019-02-23,16811,Delivered to buyer,Standard,2019-03-03,,
2019-02-23,16812,Delivered to buyer,Expedited,2019-02-26,,
2019-02-23,16813,Delivered to buyer,Expedited,2019-02-25,,
2019-02-23,16814,Delivered to buyer,Standard,2019-03-03,Easy Ship,
2019-02-23,16815,Delivered to buyer,Expedited,2019-02-27,,
2019-02-23,16816,Delivered to buyer,Expedited,2019-02-26,,
